| op_ut | third_party.torch-xpu-ops.test.xpu.dynamo.test_compiler_bisector_xpu.TestCompilerBisector | test_pre_grad | failed | AssertionError: Scalars are not equal! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_normal_polygamma_polygamma_n_1_xpu_float16 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_normal_polygamma_polygamma_n_2_xpu_float16 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_normal_polygamma_polygamma_n_3_xpu_float16 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_normal_polygamma_polygamma_n_4_xpu_float16 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_normal_round_decimals_3_xpu_bfloat16 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_large_acosh_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_large_asinh_xpu_complex128 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_large_asinh_xpu_complex32 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_large_asinh_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_normal__refs_asinh_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_nonzero_large_xpu_int8 | failed | RuntimeError: nonzero is not supported for tensors with more than INT_MAX elements,       See https://github.com/pytorch/pytorch/issues/51871 | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal__refs_acos_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal__refs_acosh_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal__refs_asin_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal__refs_asinh_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal__refs_log10_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal__refs_log1p_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal__refs_log_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_normal__refs_nn_functional_tanhshrink_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal__refs_nn_functional_tanhshrink_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.dynamo.test_aot_autograd_cache_xpu.AOTAutogradCachePicklerTests | test_identical_graphs_and_configs | failed | dataclasses.FrozenInstanceError: cannot assign to field &#x27;aot_id&#x27; | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.dynamo.test_aot_autograd_cache_xpu.AOTAutogradCachePicklerTests | test_different_configs | failed | dataclasses.FrozenInstanceError: cannot assign to field &#x27;dynamic_shapes&#x27; | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.quantization.core.test_quantized_op_xpu.TestQuantizedOpsXPU | test_qsoftmax_qnnpack_xpu | failed | AttributeError: 'TestQuantizedOpsXPU' object has no attribute 'test_qsoftmax' | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.quantization.core.test_quantized_op_xpu.TestQuantizedOpsXPU | test_leaky_relu_observed_output_xpu | failed | AssertionError: Quantized tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.quantization.core.test_workflow_ops_xpu.TestFakeQuantizeOpsXPU | test_fq_module_per_tensor_xpu | failed | AssertionError:  | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_autograd_xpu.TestAutogradStreamSynchronizationXPU | test_side_stream_backward_overlap_xpu | failed | AssertionError: False is not true | XML |
| op_ut |  | third_party.torch-xpu-ops.test.xpu.test_decomp_xpu | error | ImportError: cannot import name 'skip' from 'torch.testing._internal.common_methods_invocations' (/tmp/xpu-tool/Python/3.10.20/x64/lib/python3.10/site-packages/torch/testing/_internal/common_methods_invocations.py) | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_fake_tensor_xpu.FakeTensorOperatorInvariants | test_module_to | failed | RuntimeError: Cannot swap t1 because it has weakref associated with it ; RuntimeError: _apply(): Couldn't swap Linear.weight | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_fake_tensor_xpu.FakeTensorDispatchCache | test_cache_default_device | failed | AssertionError: torch function mode stack was leaked: length changed from 0 to 1 | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_foreach_xpu.TestForeachXPU | test_foreach_copy_with_multi_dtypes_large_input_xpu | error | failed on setup with &quot;worker &#x27;gw9&#x27; crashed while running &#x27;third_party/torch-xpu-ops/test/xpu/test_foreach_xpu.py::TestForeachXPU::test_foreach_copy_with_multi_dtypes_large_input_xpu&#x27;&quot; | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_linalg_lstsq_input_checks_xpu_complex128 | failed | RuntimeError: torch.linalg.lstsq: parameter `driver` should be one of (gels, gelsy, gelsd, gelss) ; AssertionError: "`driver` other than `gels` is not supported on CUDA" does not match "torch.linalg.lstsq: parameter `driver` should be one of (gels, gelsy, gelsd, gelss)" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_linalg_lstsq_input_checks_xpu_complex64 | failed | RuntimeError: torch.linalg.lstsq: parameter `driver` should be one of (gels, gelsy, gelsd, gelss) ; AssertionError: "`driver` other than `gels` is not supported on CUDA" does not match "torch.linalg.lstsq: parameter `driver` should be one of (gels, gelsy, gelsd, gelss)" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_linalg_lstsq_input_checks_xpu_float32 | failed | RuntimeError: torch.linalg.lstsq: parameter `driver` should be one of (gels, gelsy, gelsd, gelss) ; AssertionError: "`driver` other than `gels` is not supported on CUDA" does not match "torch.linalg.lstsq: parameter `driver` should be one of (gels, gelsy, gelsd, gelss)" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_linalg_lstsq_input_checks_xpu_float64 | failed | RuntimeError: torch.linalg.lstsq: parameter `driver` should be one of (gels, gelsy, gelsd, gelss) ; AssertionError: "`driver` other than `gels` is not supported on CUDA" does not match "torch.linalg.lstsq: parameter `driver` should be one of (gels, gelsy, gelsd, gelss)" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_blas_alpha_beta_empty_xpu_complex128 | failed | RuntimeError: output with shape [2] doesn't match the broadcast shape [2, 2] | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_blas_alpha_beta_empty_xpu_complex64 | failed | RuntimeError: output with shape [2] doesn't match the broadcast shape [2, 2] | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_svd_xpu_complex128 | failed | KeyError: 'xpu\n\nTo execute this test, run the following from the base repo dir:\n    PYTORCH_TEST_WITH_SLOW=1 python ../../test/test_linalg.py TestLinalgXPU.test_svd_xpu_complex128\n\nThis message can be suppressed by setting PYTORCH_PRINT_REPRO_ON_FAILURE=0' | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_svd_xpu_complex64 | failed | KeyError: 'xpu\n\nTo execute this test, run the following from the base repo dir:\n    PYTORCH_TEST_WITH_SLOW=1 python ../../test/test_linalg.py TestLinalgXPU.test_svd_xpu_complex64\n\nThis message can be suppressed by setting PYTORCH_PRINT_REPRO_ON_FAILURE=0' | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_svd_xpu_float32 | failed | KeyError: 'xpu\n\nTo execute this test, run the following from the base repo dir:\n    PYTORCH_TEST_WITH_SLOW=1 python ../../test/test_linalg.py TestLinalgXPU.test_svd_xpu_float32\n\nThis message can be suppressed by setting PYTORCH_PRINT_REPRO_ON_FAILURE=0' | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_svd_xpu_float64 | failed | KeyError: 'xpu\n\nTo execute this test, run the following from the base repo dir:\n    PYTORCH_TEST_WITH_SLOW=1 python ../../test/test_linalg.py TestLinalgXPU.test_svd_xpu_float64\n\nThis message can be suppressed by setting PYTORCH_PRINT_REPRO_ON_FAILURE=0' | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_einsum_random_xpu_float64 | failed | RuntimeError: could not construct a memory descriptor using strides | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_compile_int4_mm_m_32_k_32_n_48_xpu | failed | AssertionError: wrong number of dimensions2 for op: torch.ops.aten._convert_weight_to_int4pack.default | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_compile_int4_mm_m_32_k_32_n_64_xpu | failed | AssertionError: wrong number of dimensions2 for op: torch.ops.aten._convert_weight_to_int4pack.default | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_compile_int4_mm_m_32_k_64_n_48_xpu | failed | AssertionError: wrong number of dimensions2 for op: torch.ops.aten._convert_weight_to_int4pack.default | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_compile_int4_mm_m_32_k_64_n_64_xpu | failed | AssertionError: wrong number of dimensions2 for op: torch.ops.aten._convert_weight_to_int4pack.default | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_compile_int4_mm_m_64_k_32_n_48_xpu | failed | AssertionError: wrong number of dimensions2 for op: torch.ops.aten._convert_weight_to_int4pack.default | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_compile_int4_mm_m_64_k_32_n_64_xpu | failed | AssertionError: wrong number of dimensions2 for op: torch.ops.aten._convert_weight_to_int4pack.default | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_compile_int4_mm_m_64_k_64_n_48_xpu | failed | AssertionError: wrong number of dimensions2 for op: torch.ops.aten._convert_weight_to_int4pack.default | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_compile_int4_mm_m_64_k_64_n_64_xpu | failed | AssertionError: wrong number of dimensions2 for op: torch.ops.aten._convert_weight_to_int4pack.default | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_linalg_xpu.TestLinalgXPU | test_logaddexp_cpu_vs_cuda_complex_xpu | failed | AssertionError: Torch not compiled with CUDA enabled | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_meta_xpu.TestMetaXPU | test_dispatch_symbolic_meta_outplace_torch_ops_aten__flash_attention_forward_xpu_float16 | failed | NotImplementedError: The operator 'aten::_flash_attention_forward' is not currently implemented for the XPU device. Please open a feature on https://github.com/intel/torch-xpu-ops/issues. You can set the environment variable `PYTORCH_ENABLE_XPU_FALLBACK=1` to use the CPU implementation as a fallback for XPU unimplemented operators. WARNING: this will bring unexpected performance compared with running natively on XPU. ; AssertionError: Original OpInfo is broken ; Exception: Original OpInfo is broken | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_meta_xpu.TestMetaXPU | test_dispatch_symbolic_meta_outplace_all_strides_native_group_norm_xpu_float32 | failed | RuntimeError: Expected X.is_contiguous(memory_format) to be true, but got false.  (Could this error message be improved?  If so, please report an enhancement request to PyTorch.) ; AssertionError: Original OpInfo is broken ; Exception: Original OpInfo is broken | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_meta_xpu.TestMetaXPU | test_dispatch_meta_outplace_torch_ops_aten__flash_attention_forward_xpu_float16 | failed | NotImplementedError: The operator 'aten::_flash_attention_forward' is not currently implemented for the XPU device. Please open a feature on https://github.com/intel/torch-xpu-ops/issues. You can set the environment variable `PYTORCH_ENABLE_XPU_FALLBACK=1` to use the CPU implementation as a fallback for XPU unimplemented operators. WARNING: this will bring unexpected performance compared with running natively on XPU. ; AssertionError: Original OpInfo is broken ; Exception: Original OpInfo is broken | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_meta_xpu.TestMetaXPU | test_meta_outplace_torch_ops_aten__flash_attention_forward_xpu_float16 | failed | NotImplementedError: The operator 'aten::_flash_attention_forward' is not currently implemented for the XPU device. Please open a feature on https://github.com/intel/torch-xpu-ops/issues. You can set the environment variable `PYTORCH_ENABLE_XPU_FALLBACK=1` to use the CPU implementation as a fallback for XPU unimplemented operators. WARNING: this will bring unexpected performance compared with running natively on XPU. ; AssertionError: Original OpInfo is broken ; Exception: Original OpInfo is broken | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_ops_xpu.TestCommonXPU | test_python_ref__refs_fft_hfft2_xpu_complex32 | failed | AssertionError: tensor(False, device='xpu:0') is not true : Reference result was farther (0.49432351959337606) from the precise computation than the torch result was (0.3911092602616414)! ; Exception: tensor(False, device='xpu:0') is not true : Reference result was farther (0.49432351959337606) from the precise computation than the torch result was (0.3911092602616414)! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_ops_xpu.TestCommonXPU | test_python_ref__refs_fft_hfft2_xpu_float16 | failed | AssertionError: tensor(False, device='xpu:0') is not true : Reference result was farther (0.41324166839731624) from the precise computation than the torch result was (0.300971821803956)! ; Exception: tensor(False, device='xpu:0') is not true : Reference result was farther (0.41324166839731624) from the precise computation than the torch result was (0.300971821803956)! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_ops_xpu.TestCommonXPU | test_out_cholesky_inverse_xpu_float32 | failed | Unexpected success | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_ops_xpu.TestCommonXPU | test_out_geqrf_xpu_float32 | failed | Unexpected success | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_ops_xpu.TestFakeTensorXPU | test_fake_crossref_backward_amp_fft_hfft2_xpu_float32 | failed | Exception: When comparing the output of aten._fft_c2r.default on FakeTensor and concrete Tensors, found mismatched tensor metadata: Stride mismatch! Strides are (72, 12, 1) and (12, 60, 1) (mismatched at 0)! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_ops_xpu.TestFakeTensorXPU | test_fake_crossref_backward_amp_fft_hfftn_xpu_float32 | failed | Exception: When comparing the output of aten._fft_c2r.default on FakeTensor and concrete Tensors, found mismatched tensor metadata: Stride mismatch! Strides are (72, 12, 1) and (12, 60, 1) (mismatched at 0)! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_ops_xpu.TestFakeTensorXPU | test_fake_crossref_backward_amp_fft_irfft2_xpu_float32 | failed | Exception: When comparing the output of aten._fft_c2r.default on FakeTensor and concrete Tensors, found mismatched tensor metadata: Stride mismatch! Strides are (72, 12, 1) and (12, 60, 1) (mismatched at 0)! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_ops_xpu.TestFakeTensorXPU | test_fake_crossref_backward_amp_fft_irfftn_xpu_float32 | failed | Exception: When comparing the output of aten._fft_c2r.default on FakeTensor and concrete Tensors, found mismatched tensor metadata: Stride mismatch! Strides are (72, 12, 1) and (12, 60, 1) (mismatched at 0)! | XML |
